model,region,year,area,lai,tas,pr,gpp,pct_growth_gpp
CNRM-ESM2-1,Lithuania,1866,41564740608.0,36350753866.800476,6.560977493355817,0.4643686590587074,1.0016705169378428,-0.14774746182647477
CNRM-ESM2-1,Lithuania,1867,41564740608.0,41687900539.38789,7.491642670653202,0.4946345374107791,1.2462862723761985,0.21849902391056256
CNRM-ESM2-1,Lithuania,1868,41564740608.0,54964872962.50571,5.812908107292041,0.6568390139763688,1.6711644404539603,0.2933525060950044
CNRM-ESM2-1,Lithuania,1869,41564740608.0,53758095777.12136,7.746638551476906,0.7590839566477565,1.6294271641953484,-0.025292133139344863
CNRM-ESM2-1,Lithuania,1870,41564740608.0,45636717862.90559,6.096506587337709,0.5245883740030551,1.5346976447949994,-0.05989513248033007
CNRM-ESM2-1,Lithuania,1871,41564740608.0,29431524705.379845,8.677119564248017,0.2785511561436803,0.8264509497398749,-0.6189480980016583
CNRM-ESM2-1,Lithuania,1872,41564740608.0,71041365152.32559,6.251953052736175,0.8756182975924922,2.267085838671476,1.0091099456817327
CNRM-ESM2-1,Lithuania,1873,41564740608.0,54565996183.74559,7.0987902218892796,0.6373210638080383,1.722057421757773,-0.27497548382429116
CNRM-ESM2-1,Lithuania,1874,41564740608.0,61364201240.63951,4.79684757598462,0.859576632722235,1.872556888843707,0.0837850657545971
CNRM-ESM2-1,Lithuania,1875,41564740608.0,39482219932.55937,7.466261019772067,0.3472796065481879,1.2696634010773729,-0.38855299035285096
CNRM-ESM2-1,Lithuania,1876,41564740608.0,50586167355.830124,7.651473426471455,0.535360996198483,1.529438232058042,0.18614867257210815
CNRM-ESM2-1,Lithuania,1877,41564740608.0,34761799728.16086,6.911179661859687,0.208324313521416,1.072462989537871,-0.354942636756736
CNRM-ESM2-1,Lithuania,1878,41564740608.0,60091739374.037766,7.119970062116522,0.8444930617865434,2.0212720213657023,0.6337691641389087
CNRM-ESM2-1,Lithuania,1879,41564740608.0,47522844662.5606,6.641438718473542,0.5034708728838951,1.4515866662210668,-0.33106981603332386
CNRM-ESM2-1,Lithuania,1880,41564740608.0,34865778088.61568,8.650598061149916,0.35778309023612714,0.9927335574997288,-0.379950182427693
CNRM-ESM2-1,Lithuania,1881,41564740608.0,55673168546.582245,7.488071417264224,0.5931859042812941,1.8317633433010723,0.6125720501736523
CNRM-ESM2-1,Lithuania,1882,41564740608.0,48569297596.294365,6.684109176566096,0.5346126434485934,1.4117291132347702,-0.2604638039715355
CNRM-ESM2-1,Lithuania,1883,41564740608.0,43969734421.159225,7.184308669556249,0.5606770149513699,1.312834719535146,-0.07262656713703552
CNRM-ESM2-1,Lithuania,1884,41564740608.0,34666412670.09298,7.032003361714146,0.18181242028980743,1.0682506504480453,-0.20616630294514388
