,iso_id,year,pcGDP,growth_pcGDP,temp,precp,Pop
26,AGO,1985,2896.78303599316,-0.0023850556266067358,21.7,6.892946163328429,9779120.0
27,AGO,1986,2874.86018426177,-0.007596781827054144,21.6,7.0373790467756425,10139450.0
28,AGO,1987,2890.075475723,0.005278576444809779,22.1,6.904148783388026,10497858.0
29,AGO,1988,2964.57234489924,0.02545016966112268,21.8,6.995216554752131,10861291.0
30,AGO,1989,2866.24611382809,-0.03372958826094585,21.6,6.883769916231626,11238562.0
31,AGO,1990,2675.05239369334,-0.06903423276704856,21.8,6.9418668086109045,11626360.0
32,AGO,1991,2612.33170519933,-0.023725770430100823,21.6,6.98434588114385,12023529.0
33,AGO,1992,2380.58274214001,-0.09289788880221206,21.8,6.840011626895618,12423712.0
34,AGO,1993,1752.7231866103,-0.3061746222607553,21.7,6.943604931875834,12827135.0
35,AGO,1994,1719.54294463666,-0.01911215943998812,21.7,6.890202119734548,13249764.0
36,AGO,1995,1912.51777520778,0.10636205525113418,22.0,6.863803391452954,13699778.0
37,AGO,1996,2099.35045383251,0.09320740828342622,21.8,6.900529233890397,14170973.0
38,AGO,1997,2176.87757983993,0.03626355806400028,21.9,6.9808198498391425,14660413.0
39,AGO,1998,2203.98692701402,0.012376412542154824,22.2,6.943218943257706,15159370.0
40,AGO,1999,2179.06426973197,-0.01137240920545235,21.7,6.964230125910116,15667235.0
41,AGO,2000,2172.46326718726,-0.003033880655430643,21.7,6.961106454479132,16194869.0
42,AGO,2001,2189.17352158048,0.007662415263336442,21.9,6.948417260701027,16747208.0
43,AGO,2002,2404.97792071735,0.09401663774698843,22.0,6.980540948707785,17327699.0
44,AGO,2003,2403.40415157242,-0.000654594072378778,22.1,6.9266751638346475,17943712.0
45,AGO,2004,2583.32411461508,0.0721908572863823,21.9,6.9680033593274935,18600423.0
46,AGO,2005,2843.39663579921,0.09592234990279813,22.2,6.9167150203536085,19291161.0
47,AGO,2006,3065.05576244155,0.07506642645771233,21.7,6.9840679618313,20015279.0
48,AGO,2007,3336.36332465491,0.08481562631927453,21.6,6.9513893160021984,20778561.0
49,AGO,2008,3559.19522512538,0.06465307011593957,21.6,6.965835490058661,21578655.0
50,AGO,2009,3494.80724466468,-0.01825623652669428,21.8,6.965457989110426,22414773.0
51,AGO,2010,3540.79159568681,0.013072094324748207,22.0,6.948033125480707,23294825.0
52,AGO,2011,3528.16824373698,-0.003571491606891186,21.6,6.97914527506881,24218352.0
53,AGO,2012,3682.35229323075,0.04277293294855333,21.7,6.974665984264764,25177394.0
54,AGO,2013,3716.29718727597,0.009176034710991487,21.7,6.915227293820838,26165620.0
55,AGO,2014,3746.81619978931,0.00817867317569565,21.7,6.958163181525983,27160769.0
56,AGO,2015,3641.72893920253,-0.028447913799618973,21.8,6.905853471692541,28157798.0
57,AGO,2016,3505.59634681792,-0.038097904417616846,22.0,6.927851980681259,29183070.0
58,AGO,2017,3378.07588102598,-0.037054366326680466,21.9,6.981191597055319,30234839.0
59,AGO,2018,3246.87857140997,-0.03961218617501849,21.8,6.962811484730215,31297155.0
60,AGO,2019,3105.59971242672,-0.0444872544235686,21.9,6.968662213885659,32375632.0
61,AGO,2020,2847.24241578243,-0.08685588836473723,21.8,6.971949991024133,33451132.0
62,AGO,2021,2788.16737086685,-0.02096642878104671,21.8,6.964135612418245,34532429.0
63,AGO,2022,2798.01717317688,0.003526490197434562,21.7,6.964230125910116,35635029.0
64,ALB,1981,1890.02197487257,0.035836614190563054,11.9,7.047951909475421,2726056.0
65,ALB,1982,1905.06352710108,0.00792689966160598,12.1,6.990256500493881,2784278.0
66,ALB,1983,1885.6927997741,-0.010220069169358581,11.8,6.919486201857835,2843960.0
67,ALB,1984,1823.32356317723,-0.03363431706519915,11.7,6.921066293041809,2904429.0
68,ALB,1985,1818.02506971777,-0.0029101839637553084,12.0,6.945051063725834,2964762.0
69,ALB,1986,1883.74041369284,0.03550859661293959,12.2,6.97176240895643,3022635.0
70,ALB,1987,1831.94703921937,-0.0278800248858726,11.8,7.076653815443951,3083605.0
71,ALB,1988,1772.17935790921,-0.033169292268586226,12.3,6.824699703844811,3142336.0
72,ALB,1989,1894.87827425617,0.06694453640776477,12.0,6.745353989623313,3227943.0
73,ALB,1990,1682.8810874018,-0.11864734367628582,12.5,6.808376835001858,3286542.0
74,ALB,1991,1218.96427317362,-0.3225057158113982,11.5,6.894467384655202,3266790.0
75,ALB,1992,1138.23773998809,-0.06852031751850518,12.2,6.784570178411759,3247039.0
76,ALB,1993,1254.67888414888,0.0973984463955464,12.1,6.878429449600309,3227287.0
77,ALB,1994,1367.22058963712,0.08590024177746614,13.2,6.92461239604856,3207536.0
78,ALB,1995,1558.96638565461,0.13124311594740146,12.0,7.124236687422797,3187784.0
79,ALB,1996,1683.76965547424,0.07701209393971276,11.7,7.181820055474733,3168033.0
80,ALB,1997,1495.90035328523,-0.11830685373687277,12.0,6.842790000129778,3148281.0
81,ALB,1998,1630.43874131845,0.08612087648565137,12.6,6.990532705439705,3128530.0
82,ALB,1999,1841.80762760566,0.12189835063013899,12.9,7.092739953195576,3108778.0
83,ALB,2000,1991.91435867116,0.07834866992018075,13.2,6.764231268896094,3089027.0
84,ALB,2001,2188.91854451375,0.09431144096772215,12.8,6.779126136384956,3060173.0
85,ALB,2002,2297.10853513924,0.04824356684219833,13.0,7.0486470176796185,3051010.0
86,ALB,2003,2428.68934653563,0.055700574864864016,12.7,7.0015188087943,3039616.0
87,ALB,2004,2567.29763687121,0.055502094248862655,12.5,7.038432602623753,3026939.0
88,ALB,2005,2712.86983830331,0.05515321296370512,12.0,7.070129197966396,3011487.0
89,ALB,2006,2894.36032580174,0.0647570728472111,12.5,7.0068763698499446,2992547.0
90,ALB,2007,3105.8796756386,0.07053285630752804,13.3,7.0326242610280065,2970017.0
91,ALB,2008,3345.98161761476,0.07446312406522893,13.3,7.004337376828381,2947314.0
92,ALB,2009,3459.24695646692,0.033290814031861515,13.1,7.265359790738802,2927519.0
93,ALB,2010,3579.82413181046,0.03426275127089973,13.0,7.292677485858972,2913021.0
94,ALB,2011,3677.89457937717,0.027026789272218465,12.8,6.698391351076299,2905195.0
95,ALB,2012,3771.84781862015,0.025224555661226944,13.3,7.005335607321001,2860708.0
96,ALB,2013,3895.89975621942,0.0323596365793577,13.3,7.046995346073642,2816902.0
97,ALB,2014,4045.11934884933,0.03758639982701695,13.5,7.284203438019809,2773767.0
98,ALB,2015,4199.53912925398,0.03746373278527848,13.4,7.001700891824665,2731293.0
99,ALB,2016,4431.55635814168,0.053776056598982436,13.3,7.088992915213054,2689469.0
100,ALB,2017,4648.23078660658,0.04773582646392249,13.2,6.9871208343628775,2648285.0
101,ALB,2018,4893.82375538717,0.051487280785565304,13.9,6.900227012561346,2607733.0
102,ALB,2019,5072.43648354739,0.03584731892704518,13.8,7.158046962215359,2567801.0
103,ALB,2020,4980.61699524696,-0.01826749292377272,13.6,6.961864604629169,2528480.0
104,ALB,2021,5511.75743402862,0.10132974786400872,13.2,7.092074838438765,2489762.0
105,ALB,2022,5867.65096230557,0.06257085111445093,13.8,6.862653305069717,2451636.0
106,AND,1971,41930.1505196359,-0.025323849627955752,6.8,7.185917178049759,21442.0
107,AND,1972,42354.7451326702,0.010075309497024065,6.5,7.238784155937284,22957.0
108,AND,1973,42738.1683163052,0.009011932088446528,6.6,6.866724929424145,24523.0
109,AND,1974,42363.4459779041,-0.008806525312158087,6.9,7.020905376914793,26130.0
110,AND,1975,40073.4103686682,-0.0555728359332619,6.8,6.93828448401696,27773.0
111,AND,1976,39058.5886593417,-0.025650239137712916,7.1,6.958543445814242,29436.0
112,AND,1977,38021.8198338874,-0.026902591074350113,6.8,7.188790308712124,31097.0
113,AND,1978,36647.7020460133,-0.03680947469345952,6.4,6.8501261661455,32735.0
114,AND,1979,34983.9990938008,-0.04645993818721195,6.7,7.169503969407414,34306.0
115,AND,1980,34281.7439470011,-0.020277822172010573,6.2,6.897704943128636,35782.0
116,AND,1981,32958.7650434369,-0.03935573003837334,6.9,7.012025200157934,37169.0
117,AND,1982,31996.5442033019,-0.02962933267581036,7.8,7.236051324319173,38764.0
118,AND,1983,31117.1962264429,-0.027867303621155415,7.3,6.795482036499351,40565.0
119,AND,1984,30392.8420669422,-0.023553477336779594,6.6,6.956259688041752,42273.0
120,AND,1985,29997.0862678001,-0.013106869824630607,6.5,6.695180679017161,43825.0
121,AND,1986,29680.1329452757,-0.010622354961199676,6.9,6.654023645899904,45734.0
122,AND,1987,30064.9979685293,0.01288373934482756,6.7,7.095561766006662,47653.0
123,AND,1988,30469.3442419146,0.013359434410070037,7.3,6.890202119734548,49416.0
124,AND,1989,31180.4123341226,0.023069016524267738,8.0,6.852453963197048,50620.0
125,AND,1990,31143.1468757172,-0.0011958708173605004,7.9,6.96347376773848,52597.0
126,AND,1991,29642.3059817481,-0.049391619983447654,7.2,6.85919508836676,56667.0
127,AND,1992,28161.9424937627,-0.051231087542610965,7.3,7.216636062574912,60200.0
128,AND,1993,26518.2336337044,-0.060138951477648916,7.1,6.9163185096426245,63272.0
