,iso_id,year,pcGDP,growth_pcGDP,temp,precp,Pop
5089,LKA,1985,3484.0,0.02823648515462196,27.1,0.00755544691561294,16188110.0
5090,LKA,1986,3607.0,0.034695342931145845,27.2,-0.08166474381518274,16423789.0
5091,LKA,1987,3590.0,-0.004724199421215047,27.6,-0.23972211761197926,16663116.000000002
5092,LKA,1988,3633.0,0.011906550738878252,27.4,0.08007513598759086,16903079.0
5093,LKA,1989,3677.0,0.012038449080069569,27.1,-0.14319109882379788,17142293.0
5094,LKA,1990,3864.0,0.04960571403113612,27.4,0.1017031397203274,17365080.0
5095,LKA,1991,4214.981900863511,0.08694238111176844,27.4,-0.11238432718104008,17511000.0
5096,LKA,1992,4020.974175499325,-0.04712109197505576,27.2,-0.18651263611179036,17716450.0
5097,LKA,1993,4247.023034623755,0.05469406956943601,27.2,0.11936714545467364,17969630.0
5098,LKA,1994,4500.8195552981315,0.05804122853698601,27.3,0.014740267098525273,18237520.0
5099,LKA,1995,4702.294694659047,0.04379111888188092,27.4,-0.09223185245364274,18476690.0
5100,LKA,1996,5187.708829550781,0.09824151857021235,27.3,-0.00863780332736308,18692690.0
5101,LKA,1997,5628.53029882429,0.0815562188608947,27.5,0.1352293497373056,18915800.0
5102,LKA,1998,5440.2210189103525,-0.03402867138768961,27.9,-0.06016944832979476,19124200.0
5103,LKA,1999,5488.515373190962,0.008838106604835971,27.2,0.02780856918926755,19353930.0
5104,LKA,2000,5841.094138774196,0.06226033669812914,27.4,0.017530155568964645,19609640.0
5105,LKA,2001,5620.96581354052,-0.03841462973794307,27.5,-0.15664083152224517,19838150.0
5106,LKA,2002,5721.308690943176,0.01769406926198691,27.6,-0.008280383891855259,20060270.0
5107,LKA,2003,5963.569712578056,0.041471675498971905,27.6,-0.046586684991194005,20297120.0
5108,LKA,2004,6191.966443165941,0.03758347004271023,27.4,0.11432193820047765,20528700.0
5109,LKA,2005,6491.198233887651,0.04719442450466893,27.5,-0.014433881816538374,20703160.0
5110,LKA,2006,6904.036139768964,0.06165904698847946,27.5,0.2012147623252698,20917430.0
5111,LKA,2007,7283.6321055447,0.053523465007843996,27.4,-0.08545347848054341,21119850.0
5112,LKA,2008,7622.408932412526,0.04546279921323837,27.4,0.1399136812638666,21315430.0
5113,LKA,2009,7796.647424034445,0.02260137126444839,27.7,-0.1013417540816306,21502540.0
5114,LKA,2010,8319.70286162119,0.06493271658183808,27.8,0.07504642902537384,21712650.0
5115,LKA,2011,8918.0,0.06944516575737225,27.6,-0.09638608405436422,21917650.0
5116,LKA,2012,9599.044793971574,0.07359188669002847,27.8,-0.022375683982095218,22120310.0
5117,LKA,2013,9898.523366371355,0.030721998208546708,27.5,-0.13551834008197616,22320260.0
5118,LKA,2014,10437.810557761173,0.05304925266746885,27.7,0.06319501009641026,22517080.0
5119,LKA,2015,10784.184599999484,0.03264582820458628,27.6,0.29800365140270824,22710510.0
5120,LKA,2016,11236.11952335734,0.04105287474575725,28.0,-0.19796669504722253,22898680.0
5121,LKA,2017,11868.201665106862,0.05472914790386163,27.7,-0.029164000249215505,23079820.0
